#id, computer time,time, calib_status, rot_vec,,,, 					lin_acc,,, 						grav
0, 1594826370.0053124, 0.0, 0000, 0.99365, -0.03589, -0.00787, -0.10608, -0.070000, 0.130000, -0.260000, 0.22000, -0.68000, 9.78000
1, 1594826370.016294, 9.86719, 0000, 0.99365, -0.03589, -0.00787, -0.10608, -0.070000, 0.130000, -0.200000, 0.22000, -0.68000, 9.78000
2, 1594826370.025234, 19.82031, 0000, 0.99365, -0.03583, -0.00787, -0.10608, -0.080000, 0.110000, -0.240000, 0.22000, -0.68000, 9.78000
3, 1594826370.0345643, 29.8125, 0000, 0.99371, -0.03583, -0.00787, -0.10602, -0.080000, 0.110000, -0.220000, 0.22000, -0.68000, 9.78000
4, 1594826370.0443118, 40.0, 0000, 0.99371, -0.03589, -0.00781, -0.10596, -0.040000, 0.070000, -0.190000, 0.22000, -0.68000, 9.78000
5, 1594826370.0543237, 49.80469, 0000, 0.99371, -0.03595, -0.00781, -0.10590, -0.010000, 0.100000, -0.220000, 0.22000, -0.68000, 9.78000
6, 1594826370.067124, 59.82812, 0000, 0.99371, -0.03601, -0.00781, -0.10590, 0.000000, 0.080000, -0.220000, 0.22000, -0.68000, 9.78000
7, 1594826370.0762596, 69.8125, 0000, 0.99371, -0.03607, -0.00781, -0.10583, 0.000000, 0.090000, -0.240000, 0.22000, -0.68000, 9.77000
8, 1594826370.0861154, 79.92969, 0000, 0.99371, -0.03607, -0.00781, -0.10583, -0.040000, 0.070000, -0.300000, 0.22000, -0.68000, 9.77000
9, 1594826370.0980403, 89.91406, 0000, 0.99371, -0.03601, -0.00781, -0.10583, -0.050000, 0.080000, -0.290000, 0.22000, -0.68000, 9.77000
10, 1594826370.1042063, 99.83593, 0000, 0.99371, -0.03601, -0.00781, -0.10583, -0.080000, 0.100000, -0.290000, 0.22000, -0.68000, 9.78000
11, 1594826370.1141858, 109.82031, 0000, 0.99371, -0.03601, -0.00775, -0.10577, -0.070000, 0.080000, -0.280000, 0.22000, -0.68000, 9.78000
12, 1594826370.1240072, 119.82031, 0000, 0.99371, -0.03601, -0.00775, -0.10571, -0.050000, 0.110000, -0.260000, 0.22000, -0.68000, 9.78000
13, 1594826370.1341252, 129.82031, 0000, 0.99371, -0.03595, -0.00775, -0.10565, -0.060000, 0.110000, -0.260000, 0.22000, -0.68000, 9.78000
14, 1594826370.145916, 140.02343, 0000, 0.99371, -0.03595, -0.00775, -0.10565, -0.080000, 0.100000, -0.270000, 0.22000, -0.68000, 9.78000
15, 1594826370.154891, 149.83593, 0000, 0.99371, -0.03595, -0.00775, -0.10565, -0.070000, 0.100000, -0.220000, 0.22000, -0.68000, 9.78000
16, 1594826370.1643324, 159.82031, 0000, 0.99371, -0.03595, -0.00775, -0.10565, -0.060000, 0.070000, -0.210000, 0.22000, -0.68000, 9.78000
17, 1594826370.1748698, 169.8125, 0000, 0.99371, -0.03589, -0.00769, -0.10559, -0.070000, 0.080000, -0.240000, 0.22000, -0.68000, 9.78000
18, 1594826370.183955, 179.94531, 0000, 0.99371, -0.03589, -0.00769, -0.10553, -0.050000, 0.090000, -0.220000, 0.22000, -0.68000, 9.78000
19, 1594826370.1940327, 189.83593, 0000, 0.99377, -0.03589, -0.00769, -0.10547, -0.050000, 0.060000, -0.250000, 0.22000, -0.68000, 9.78000
20, 1594826370.2041347, 199.96875, 0000, 0.99377, -0.03589, -0.00769, -0.10541, -0.060000, 0.060000, -0.220000, 0.22000, -0.68000, 9.78000
21, 1594826370.2167213, 209.82031, 0000, 0.99377, -0.03589, -0.00769, -0.10535, -0.040000, 0.080000, -0.210000, 0.22000, -0.68000, 9.78000
22, 1594826370.2240815, 219.82812, 0000, 0.99377, -0.03589, -0.00769, -0.10529, -0.080000, 0.070000, -0.240000, 0.22000, -0.68000, 9.78000
23, 1594826370.2348626, 229.86719, 0000, 0.99377, -0.03583, -0.00763, -0.10529, -0.080000, 0.070000, -0.240000, 0.22000, -0.68000, 9.78000
24, 1594826370.2498226, 240.00781, 0000, 0.99377, -0.03577, -0.00763, -0.10529, -0.080000, 0.100000, -0.270000, 0.22000, -0.68000, 9.78000
25, 1594826370.256914, 250.09375, 0000, 0.99377, -0.03571, -0.00763, -0.10529, -0.090000, 0.100000, -0.280000, 0.22000, -0.68000, 9.78000
26, 1594826370.2638197, 259.94531, 0000, 0.99377, -0.03571, -0.00763, -0.10529, -0.060000, 0.090000, -0.240000, 0.22000, -0.68000, 9.78000
27, 1594826370.2747617, 270.42187, 0000, 0.99377, -0.03564, -0.00763, -0.10529, -0.080000, 0.110000, -0.250000, 0.22000, -0.67000, 9.78000
28, 1594826370.2865713, 281.67187, 0000, 0.99377, -0.03564, -0.00757, -0.10516, -0.070000, 0.100000, -0.250000, 0.22000, -0.67000, 9.78000
29, 1594826370.294552, 290.03125, 0000, 0.99377, -0.03564, -0.00757, -0.10510, -0.060000, 0.120000, -0.210000, 0.22000, -0.67000, 9.78000
30, 1594826370.304674, 300.25, 0000, 0.99377, -0.03558, -0.00757, -0.10504, -0.060000, 0.100000, -0.210000, 0.22000, -0.67000, 9.78000
31, 1594826370.314507, 310.0625, 0000, 0.99377, -0.03558, -0.00757, -0.10504, -0.060000, 0.100000, -0.210000, 0.22000, -0.67000, 9.78000
32, 1594826370.324633, 320.10937, 0000, 0.99384, -0.03564, -0.00757, -0.10498, 0.010000, 0.090000, -0.230000, 0.22000, -0.68000, 9.78000
33, 1594826370.33459, 330.14062, 0000, 0.99384, -0.03571, -0.00751, -0.10486, 0.010000, 0.120000, -0.230000, 0.22000, -0.67000, 9.78000
34, 1594826370.3445904, 340.23437, 0000, 0.99384, -0.03564, -0.00751, -0.10474, 0.000000, 0.100000, -0.240000, 0.22000, -0.67000, 9.78000
35, 1594826370.3553867, 350.34375, 0000, 0.99384, -0.03564, -0.00751, -0.10474, 0.000000, 0.090000, -0.220000, 0.22000, -0.67000, 9.78000
36, 1594826370.3645213, 360.15625, 0000, 0.99384, -0.03564, -0.00751, -0.10474, -0.010000, 0.100000, -0.220000, 0.22000, -0.67000, 9.78000
37, 1594826370.3743377, 370.15625, 0000, 0.99384, -0.03558, -0.00757, -0.10474, 0.000000, 0.100000, -0.250000, 0.22000, -0.67000, 9.78000
38, 1594826370.3864548, 380.17187, 0000, 0.99384, -0.03552, -0.00757, -0.10474, -0.010000, 0.120000, -0.250000, 0.22000, -0.67000, 9.78000
39, 1594826370.3952816, 390.28125, 0000, 0.99384, -0.03552, -0.00757, -0.10474, 0.000000, 0.160000, -0.280000, 0.22000, -0.67000, 9.78000
40, 1594826370.4054108, 400.55469, 0000, 0.99384, -0.03546, -0.00757, -0.10474, -0.040000, 0.100000, -0.290000, 0.21000, -0.67000, 9.78000
41, 1594826370.4141972, 410.34375, 0000, 0.99384, -0.03546, -0.00757, -0.10474, -0.020000, 0.090000, -0.280000, 0.21000, -0.67000, 9.78000
42, 1594826370.428157, 420.34375, 0000, 0.99384, -0.03546, -0.00757, -0.10474, -0.020000, 0.090000, -0.240000, 0.21000, -0.67000, 9.78000
43, 1594826370.435141, 430.34375, 0000, 0.99384, -0.03546, -0.00757, -0.10474, -0.020000, 0.100000, -0.240000, 0.21000, -0.67000, 9.78000
44, 1594826370.4451363, 440.53906, 0000, 0.99384, -0.03540, -0.00757, -0.10474, -0.020000, 0.120000, -0.210000, 0.21000, -0.67000, 9.78000
45, 1594826370.4560883, 450.74219, 0000, 0.99384, -0.03540, -0.00757, -0.10474, -0.020000, 0.120000, -0.210000, 0.21000, -0.67000, 9.78000
46, 1594826370.4651022, 460.55469, 0000, 0.99384, -0.03546, -0.00751, -0.10474, -0.010000, 0.130000, -0.230000, 0.21000, -0.67000, 9.78000
47, 1594826370.475087, 470.55469, 0000, 0.99384, -0.03552, -0.00751, -0.10474, -0.020000, 0.110000, -0.240000, 0.21000, -0.67000, 9.78000
48, 1594826370.4862123, 480.54687, 0000, 0.99384, -0.03546, -0.00751, -0.10474, -0.040000, 0.110000, -0.300000, 0.21000, -0.67000, 9.78000
49, 1594826370.496048, 490.67187, 0000, 0.99384, -0.03546, -0.00751, -0.10474, -0.070000, 0.120000, -0.290000, 0.21000, -0.67000, 9.78000
