#id, computer time,time, calib_status, rot_vec,,,, 					lin_acc,,, 						grav
0, 1594830956.4634361, 0.0, 00c2, 0.69354, 0.10571, -0.69916, 0.13788, 0.070000, 0.150000, 0.070000, 9.79000, -0.45000, 0.00000
1, 1594830956.4744542, 12.20312, 00c2, 0.69342, 0.10547, -0.69934, 0.13763, 0.070000, 0.010000, 0.060000, 9.79000, -0.45000, 0.00000
2, 1594830956.4843807, 19.60156, 00c2, 0.69330, 0.10510, -0.69958, 0.13739, 0.100000, -0.120000, 0.080000, 9.79000, -0.45000, 0.00000
3, 1594830956.4913614, 29.59765, 00c2, 0.69318, 0.10486, -0.69977, 0.13708, 0.070000, -0.390000, 0.060000, 9.79000, -0.45000, -0.01000
4, 1594830956.5013351, 39.59375, 00c2, 0.69312, 0.10468, -0.69989, 0.13696, 0.050000, -0.440000, 0.020000, 9.79000, -0.45000, -0.01000
5, 1594830956.5113099, 49.58984, 00c2, 0.69312, 0.10461, -0.69989, 0.13702, 0.000000, -0.420000, 0.000000, 9.79000, -0.45000, -0.01000
6, 1594830956.5204613, 59.59375, 00c2, 0.69312, 0.10474, -0.69989, 0.13715, 0.010000, -0.370000, 0.000000, 9.79000, -0.45000, -0.01000
7, 1594830956.5313578, 69.59375, 00c2, 0.69312, 0.10492, -0.69977, 0.13739, 0.070000, -0.250000, 0.020000, 9.79000, -0.45000, -0.01000
8, 1594830956.541424, 79.6875, 00c2, 0.69305, 0.10535, -0.69971, 0.13770, 0.090000, -0.160000, 0.020000, 9.79000, -0.45000, -0.01000
9, 1594830956.551202, 89.60547, 00c2, 0.69299, 0.10571, -0.69965, 0.13806, 0.110000, -0.080000, 0.040000, 9.79000, -0.45000, -0.01000
10, 1594830956.5611749, 99.80859, 00c2, 0.69299, 0.10620, -0.69952, 0.13843, 0.120000, 0.000000, 0.020000, 9.79000, -0.45000, -0.01000
11, 1594830956.5711534, 109.60156, 00c2, 0.69293, 0.10669, -0.69946, 0.13879, 0.150000, 0.030000, 0.040000, 9.79000, -0.45000, -0.01000
12, 1594830956.5821452, 119.71093, 00c2, 0.69287, 0.10718, -0.69934, 0.13916, 0.170000, 0.010000, 0.100000, 9.79000, -0.45000, -0.01000
13, 1594830956.592094, 129.60547, 00c2, 0.69281, 0.10760, -0.69928, 0.13947, 0.160000, 0.020000, 0.110000, 9.79000, -0.45000, -0.01000
